fips,date,cases,deaths
17113,150,217,13
17141,150,211,3
17143,150,213,8
17157,150,267,4
17161,150,691,27
17167,150,353,31
17163,150,1198,94
17197,150,5459,269
17201,150,2156,59
18003,150,1459,76
18005,150,505,37
18011,150,327,38
18017,150,1591,8
18019,150,499,48
18023,150,224,2
18031,150,237,34
18035,150,378,37
18039,150,1169,30
18043,150,320,41
18053,150,259,23
18057,150,1170,99
18059,150,331,29
18063,150,1182,85
18067,150,399,28
18071,150,383,2
18081,150,1121,115
18091,150,425,23
18089,150,3571,198
18095,150,594,68
18097,150,9720,609
18107,150,237,18
18109,150,286,26
18113,150,213,22
18127,150,523,28
18145,150,535,30
18141,150,1257,39
18157,150,392,3
18163,150,268,2
18177,150,223,6
18181,150,231,8
19013,150,1730,44
19021,150,724,0
19047,150,504,2
19049,150,888,20
19061,150,344,18
19099,150,260,16
19103,150,612,9
19113,150,947,76
19115,150,341,11
19127,150,892,16
19139,150,554,41
19153,150,4072,123
19155,150,245,8
19163,150,358,10
19167,150,215,0
19171,150,401,27
19179,150,556,8
19193,150,2726,34
20055,150,1481,8
20057,150,1738,2
20091,150,829,62
20103,150,1082,7
20111,150,408,3
20173,150,575,21
20175,150,883,2
20177,150,294,7
20209,150,1396,73
21015,150,447,17
21031,150,228,13
21059,150,316,6
21067,150,702,13
21107,150,222,30
21111,150,2485,159
21117,150,566,33
21177,150,485,7
21227,150,1000,6
22001,150,401,23
22005,150,810,56
22007,150,248,14
22015,150,406,26
22017,150,2480,186
22019,150,588,46
22031,150,242,17
22033,150,3526,236
22041,150,311,10
22045,150,404,37
22047,150,563,41
22051,150,7424,446
22055,150,695,26
22057,150,789,71
22063,150,408,27
22071,150,7067,505
22073,150,1166,41
22075,150,201,17
22079,150,703,24
22087,150,534,22
22089,150,633,44
22093,150,294,25
22095,150,850,79
22097,150,252,54
22099,150,293,23
22101,150,309,29
22103,150,1703,157
22105,150,831,34
22109,150,653,49
22111,150,306,17
22117,150,410,38
22125,150,205,12
23001,150,269,2
23005,150,1117,47
23031,150,373,9
24003,150,3652,167
24005,150,5835,336
24510,150,5434,248
24009,150,330,17
24011,150,248,0
24013,150,863,85
24015,150,364,22
24017,150,1057,72
24021,150,1863,105
24025,150,857,49
24027,150,1872,58
24031,150,11075,595
24033,150,15324,530
24037,150,460,20
24043,150,441,13
24045,150,931,30
24047,150,207,13
25001,150,1303,116
25003,150,544,40
25005,150,6930,404
25009,150,13994,906
25011,150,319,47
25013,150,5942,569
25015,150,853,86
25017,150,20972,1583
25021,150,7959,811
25023,150,7766,542
25025,150,17786,861
25027,150,10816,746
26005,150,216,6
26017,150,302,22
26021,150,613,49
26023,150,904,24
26025,150,361,22
26049,150,1998,250
26065,150,734,25
26075,150,1567,47
26077,150,833,54
26081,150,3600,80
26087,150,477,36
26091,150,878,7
26093,150,403,27
26099,150,6728,798
26115,150,469,19
26121,150,631,36
26125,150,8311,975
26139,150,759,33
26145,150,1019,108
26155,150,239,26
26147,150,448,39
26161,150,1703,107
26163,150,20250,2427
27003,150,1324,67
27019,150,201,2
27027,150,420,25
27037,150,1230,51
27053,150,7932,593
27067,150,486,1
27099,150,254,1
27105,150,1503,4
27109,150,594,10
27123,150,2790,115
27131,150,438,2
27139,150,394,2
27141,150,226,2
27145,150,2001,13
27153,150,302,0
27163,150,598,31
27171,150,287,1
28007,150,287,15
28029,150,298,4
28033,150,520,7
28035,150,534,38
28047,150,251,7
28049,150,971,25
28051,150,389,24
28059,150,302,13
28067,150,576,25
28073,150,235,5
28075,150,730,59
28079,150,409,12
28083,150,255,30
28085,150,250,27
28089,150,709,23
28095,150,254,25
28099,150,606,38
28101,150,263,4
28105,150,233,11
28109,150,207,31
28113,150,202,11
28121,150,399,7
28123,150,640,11
28163,150,239,4
29021,150,687,2
29095,150,560,17
29099,150,349,16
29195,150,267,2
29183,150,768,57
29189,150,4730,415
29510,150,1916,118
31001,150,268,11
31037,150,612,5
31043,150,1654,24
31047,150,833,7
31053,150,439,1
31055,150,3969,37
31079,150,1507,42
31109,150,1176,9
31119,150,316,4
31141,150,560,1
31151,150,498,2
31153,150,578,3
32003,150,6457,343
32031,150,1531,59
33011,150,2342,138
33013,150,334,13
33015,150,1284,70
33017,150,267,13
34001,150,2154,158
34003,150,18223,1567
34005,150,4519,286
34007,150,6350,327
34009,150,611,48
34011,150,2209,69
34013,150,17546,1647
34015,150,2198,147
34017,150,18287,1168
34019,150,981,58
34021,150,6775,466
34023,150,15734,972
34025,150,8100,587
34027,150,6367,610
34029,150,8627,721
34031,150,16045,917
34033,150,602,34
34035,150,4552,411
34037,150,1106,147
34039,150,15610,1060
34041,150,1153,131
35001,150,1445,71
35013,150,460,3
35031,150,2348,104
35035,150,204,2
35045,150,1692,115
35043,150,559,27
36001,150,1834,142
36007,150,557,48
36021,150,382,37
36027,150,3887,146
36029,150,5935,517
36035,150,206,12
36039,150,237,5
36053,150,310,4
36055,150,2861,213
36059,150,40226,2611
36063,150,1008,50
36065,150,988,54
36067,150,2092,126
36069,150,205,17
36071,150,10376,374
36073,150,216,24
36079,150,1241,60
36083,150,478,32
36087,150,13100,457
36091,150,473,4
36093,150,680,30
36089,150,202,2
36101,150,241,18
36103,150,39445,1928
36105,150,1364,28
36111,150,1663,46
36113,150,254,29
36115,150,232,11
36119,150,33348,1484
37001,150,307,21
37021,150,310,20
37023,150,372,14
37025,150,460,21
37037,150,610,26
37047,150,320,25
37051,150,658,17
37057,150,385,12
37061,150,750,12
37063,150,1525,47
37067,150,1179,11
37071,150,261,7
37077,150,277,8
37081,150,1195,65
37085,150,285,24
37089,150,333,45
37093,150,232,1
37097,150,244,5
37101,150,428,21
37105,150,413,4
37107,150,209,7
37119,150,3837,88
37135,150,326,40
37147,150,286,2
37151,150,651,12
37155,150,786,22
37159,150,630,37
37163,150,429,4
37179,150,439,20
37181,150,296,20
37183,150,1661,38
37191,150,1088,20
37193,150,492,5
37195,150,338,10
38017,150,1661,48
38035,150,331,3
39003,150,212,32
39007,150,330,34
39013,150,419,12
39017,150,862,29
39023,150,252,6
39025,150,206,5
39029,150,739,51
39035,150,4318,226
39041,150,320,13
39045,150,258,6
39049,150,5674,256
39055,150,277,32
39061,150,2603,147
39085,150,302,12
39089,150,230,10
39093,150,672,59
39095,150,2202,240
39099,150,1405,173
39101,150,2657,28
39103,150,328,23
39107,150,203,7
39109,150,355,30
39113,150,651,17
39129,150,2050,36
39133,150,322,57
39151,150,716,91
39153,150,1380,172
39155,150,562,48
39157,150,339,3
39165,150,359,20
39169,150,266,50
39173,150,285,46
40027,150,498,37
40031,150,279,3
40109,150,1254,60
40139,150,908,5
40143,150,983,51
40147,150,314,35
41005,150,305,11
41047,150,942,25
41051,150,1121,59
41067,150,722,17
42001,150,241,7
42003,150,1870,162
42007,150,582,73
42011,150,3988,311
42017,150,5012,493
42019,150,227,12
42025,150,234,23
42029,150,2647,277
42037,150,346,31
42041,150,621,48
42043,150,1231,72
42045,150,6428,550
42049,150,253,4
42055,150,762,34
42061,150,228,2
42069,150,1528,166
42071,150,3105,292
42075,150,950,33
42077,150,3738,222
42079,150,2711,144
42089,150,1315,101
42091,150,6906,677
42095,150,3045,207
42101,150,22405,1300
42103,150,476,19
42107,150,616,32
42129,150,444,38
42133,150,991,26
44001,150,224,11
44003,150,1052,68
44005,150,244,4
44007,150,11052,518
44009,150,499,51
45007,150,234,8
45013,150,361,14
45015,150,228,16
45019,150,586,12
45027,150,296,38
45031,150,276,9
45041,150,637,37
45045,150,1461,57
45051,150,410,25
45055,150,324,14
45061,150,212,16
45063,150,597,33
45079,150,1461,66
45083,150,555,20
45085,150,365,18
45089,150,229,12
45091,150,385,7
46005,150,222,3
46013,150,269,1
46083,150,236,0
46099,150,3330,49
46103,150,201,2
47003,150,283,4
47007,150,606,1
47037,150,5210,59
47065,150,939,15
47093,150,386,5
47095,150,413,0
47125,150,262,3
47141,150,465,6
47143,150,209,0
47147,150,449,3
47149,150,1162,22
47157,150,4823,110
47165,150,858,45
47167,150,437,3
47169,150,1393,4
47187,150,542,10
47189,150,389,8
48005,150,203,4
48027,150,345,3
48029,150,2648,72
48039,150,894,12
48041,150,470,19
48061,150,743,35
48085,150,1278,34
48099,150,230,2
48113,150,9787,223
48121,150,1329,30
48141,150,2623,77
48139,150,309,14
48157,150,1832,41
48167,150,795,32
48181,150,323,2
48183,150,249,6
48201,150,12009,228
48203,150,239,24
48209,150,329,4
48215,150,548,10
48245,150,524,27
48253,150,354,0
48257,150,217,2
48303,150,688,50
48339,150,954,26
48341,150,602,13
48347,150,270,20
48355,150,268,3
48375,150,2317,28
48381,150,671,6
48423,150,204,4
48439,150,5379,160
48441,150,328,5
48449,150,464,2
48453,150,3186,93
48471,150,869,27
48479,150,535,19
48491,150,605,24
49011,150,447,2
49035,150,4994,71
49037,150,286,5
49043,150,412,0
49049,150,1826,17
49051,150,265,1
49053,150,324,0
49057,150,280,6
50007,150,448,39
51001,150,827,12
51510,150,1941,44
51013,150,2089,111
51029,150,453,3
51550,150,494,15
51041,150,1400,35
51047,150,666,6
51059,150,10738,378
51061,150,308,6
51069,150,331,4
51085,150,320,24
51660,150,765,23
51087,150,1678,133
51095,150,202,15
51107,150,2429,62
51685,150,287,6
51683,150,1004,10
51117,150,214,21
51700,150,257,10
51710,150,470,6
51131,150,228,20
51139,150,214,21
51740,150,294,11
51153,150,5270,101
51159,150,276,4
51760,150,1202,22
51165,150,505,6
51171,150,429,21
51177,150,500,7
51179,150,681,4
51800,150,311,32
51810,150,680,23
53005,150,925,65
53007,150,252,7
53011,150,551,25
53021,150,694,20
53025,150,255,3
53033,150,8008,566
53053,150,2191,78
53057,150,430,15
53061,150,3341,147
53063,150,574,32
53073,150,383,36
53077,150,3502,94
54003,150,304,6
54039,150,223,18
55009,150,2308,35
55025,150,713,28
55059,150,1131,27
55079,150,7498,294
55087,150,213,8
55101,150,1652,35
55105,150,620,18
55127,150,379,17
55131,150,238,6
55133,150,665,28
55139,150,224,4
56013,150,273,6
01001,151,216,4
01003,151,283,9
01011,151,203,4
01013,151,402,17
01017,151,353,25
01031,151,229,1
01047,151,260,3
01049,151,243,3
01051,151,339,8
01055,151,248,11
01059,151,545,7
01069,151,209,4
01073,151,1780,102
01081,151,540,33
01085,151,238,12
01089,151,327,4
01095,151,687,9
01097,151,2191,115
01101,151,1632,38
01103,151,251,1
01117,151,503,19
01119,151,220,6
01123,151,423,64
01125,151,738,14
01127,151,344,2
02020,151,217,4
04001,151,1491,35
04005,151,1123,81
04013,151,9522,430
04015,151,383,44
04017,151,1833,59
04019,151,2290,185
04021,151,837,39
04023,151,297,0
04025,151,296,7
04027,151,979,14
05007,151,507,2
05031,151,212,0
05035,151,367,9
05069,151,517,25
05079,151,978,9
05119,151,876,34
05123,151,672,1
05143,151,452,7
06001,151,3310,103
06013,151,1426,37
06019,151,1743,35
06025,151,1634,26
06029,151,2155,38
06031,151,746,4
06037,151,53651,2338
06041,151,466,14
06047,151,285,7
06053,151,509,10
06059,151,6176,146
06061,151,214,9
06065,151,7486,339
06067,151,1399,57
06071,151,5200,204
06073,151,7448,312
06075,151,2535,41
06077,151,858,35
06079,151,270,1
06081,151,2104,84
06083,151,1656,12
06085,151,2731,142
06087,151,212,3
06095,151,522,22
06097,151,553,4
06099,151,718,28
06107,151,1852,84
06111,151,1093,33
06113,151,211,24
08001,151,3224,120
08005,151,4353,305
08013,151,974,64
08014,151,236,26
08031,151,5690,327
08035,151,715,45
08037,151,587,8
08041,151,1717,88
08059,151,2196,171
08069,151,576,27
08075,151,602,3
08087,151,628,43
08101,151,289,16
08117,151,224,2
08123,151,2480,131
09001,151,15502,1267
09003,151,10207,1238
09005,151,1381,131
09007,151,1104,150
09009,151,11309,966
09011,151,1076,89
09013,151,833,57
09015,151,381,14
10001,151,1432,63
10003,151,3723,166
10005,151,4215,132
11001,151,8717,462
12001,151,379,7
12009,151,420,12
12011,151,7067,313
12015,151,450,63
12019,151,380,28
12021,151,1514,49
12031,151,1608,48
12033,151,810,33
12039,151,268,2
12047,151,230,0
12051,151,405,14
12057,151,2129,81
12063,151,249,1
12069,151,298,15
12071,151,1893,105
12073,151,405,6
12077,151,213,0
12081,151,1037,97
12083,151,244,7
12085,151,626,9
12086,151,17825,700
12091,151,211,6
12095,151,1975,40
12097,151,698,19
12099,151,5896,337
12101,151,381,13
12103,151,1262,82
12105,151,1005,55
12113,151,242,9
12115,151,629,77
12117,151,484,12
12109,151,256,6
12111,151,463,30
12119,151,253,17
12127,151,730,38
13009,151,343,26
13013,151,326,14
13015,151,478,39
13021,151,454,27
13035,151,229,22
13045,151,518,24
13051,151,501,24
13057,151,890,33
13059,151,283,13
13063,151,1216,45
13067,151,3009,171
13069,151,268,15
13071,151,465,14
13073,151,248,7
13077,151,415,8
13081,151,232,7
13089,151,3731,112
13095,151,1770,145
13097,151,539,25
13099,151,238,31
13113,151,235,13
13115,151,263,15
13117,151,512,12
13121,151,4507,230
13135,151,3769,127
13137,151,520,23
13139,151,2467,47
13151,151,688,22
13153,151,365,17
13177,151,361,22
13185,151,301,4
13205,151,408,32
13215,151,604,17
13217,151,352,11
13223,151,326,11
13245,151,595,22
13247,151,285,8
13255,151,275,21
13261,151,475,43
13273,151,213,26
13275,151,324,32
13277,151,256,17
13285,151,307,11
13293,151,280,34
13297,151,265,12
13299,151,228,14
13313,151,351,7
13321,151,210,21
15003,151,421,11
16001,151,812,22
16013,151,512,5
16027,151,303,6
16083,151,419,23
17007,151,441,17
17019,151,627,7
17031,151,77119,3603
17037,151,416,4
17043,151,7640,368
17077,151,282,10
17089,151,6327,176
17091,151,1157,55
17093,151,793,22
17097,151,8238,288
17119,151,578,60
17111,151,1566,73
17113,151,218,13
17141,151,211,3
17143,151,225,8
17157,151,269,4
17161,151,695,27
17167,151,354,31
17163,151,1217,95
17177,151,201,2
17197,151,5510,273
17201,151,2209,59
18003,151,1608,77
18005,151,513,37
18011,151,333,38
18017,151,1589,8
18019,151,504,48
18023,151,228,2
18031,151,237,34
18035,151,386,37
18039,151,1268,30
18043,151,320,41
18053,151,266,24
18057,151,1168,99
18059,151,335,28
18063,151,1187,85
18067,151,408,30
18071,151,386,2
18081,151,1125,115
18091,151,431,23
18089,151,3607,200
18095,151,595,68
18097,151,9866,615
18107,151,240,18
18109,151,287,26
18113,151,230,22
18127,151,543,30
18145,151,539,30
18141,151,1275,39
18157,151,395,3
18163,151,269,2
18177,151,228,5
18181,151,233,8
19013,151,1743,44
19021,151,743,0
19047,151,517,2
19049,151,900,20
19061,151,343,18
19099,151,261,16
19103,151,614,9
19113,151,952,76
19115,151,343,11
19127,151,892,16
19139,151,557,41
19153,151,4189,125
19155,151,259,8
19163,151,359,10
19167,151,219,0
19171,151,403,27
19179,151,577,9
19193,151,2745,34
20055,151,1481,8
20057,151,1738,2
20091,151,829,62
20103,151,1082,7
20111,151,408,3
20173,151,580,21
20175,151,883,2
20177,151,300,7
20209,151,1404,73
21015,151,458,17
21031,151,228,13
21059,151,317,6
21067,151,714,13
21107,151,222,31
21111,151,2555,161
21117,151,585,33
21177,151,485,7
21227,151,1007,6
22001,151,412,23
22005,151,817,56
22007,151,251,14
22015,151,412,26
22017,151,2525,188
22019,151,596,49
22031,151,246,17
22033,151,3591,239
22041,151,314,10
22045,151,407,37
22047,151,564,41
22051,151,7536,447
22055,151,763,26
22057,151,809,71
22063,151,417,28
22071,151,7108,507
22073,151,1219,41
22075,151,211,17
22079,151,783,26
22087,151,536,22
22089,151,637,44
22093,151,294,25
22095,151,858,79
22097,151,255,54
22099,151,294,23
22101,151,317,30
22103,151,1724,158
22105,151,854,35
22109,151,667,51
22111,151,313,17
22117,151,419,38
22125,151,208,13
23001,151,287,2
23005,151,1146,50
23031,151,381,10
24003,151,3752,172
24005,151,5970,340
24510,151,5572,254
24009,151,335,18
24011,151,253,0
24013,151,881,90
24015,151,366,22
24017,151,1086,72
24021,151,1897,105
24025,151,864,49
24027,151,1909,58
24031,151,11291,605
24033,151,15579,539
24037,151,471,20
24043,151,456,13
24045,151,943,30
24047,151,211,13
25001,151,1305,115
25003,151,544,40
25005,151,7089,410
25009,151,14099,909
25011,151,319,47
25013,151,5982,572
25015,151,855,88
25017,151,21124,1596
25021,151,8016,815
25023,151,7819,548
25025,151,17873,868
25027,151,10901,753
26005,151,217,6
26017,151,303,23
26021,151,618,49
26023,151,910,24
26025,151,365,22
26049,151,2004,252
26065,151,736,25
26075,151,1504,47
26077,151,834,54
26081,151,3646,84
26087,151,478,36
26091,151,878,7
26093,151,403,27
26099,151,6736,807
26115,151,468,19
26121,151,636,36
26125,151,8319,983
26139,151,766,33
26145,151,1030,108
26155,151,240,26
26147,151,448,41
26161,151,1716,106
26163,151,20277,2454
27003,151,1363,70
27019,151,206,2
27027,151,424,26
27037,151,1263,54
27053,151,8181,606
27067,151,490,1
27099,151,303,1
27105,151,1512,5
27109,151,608,10
27123,151,2863,122
27131,151,452,2
27139,151,408,2
27141,151,237,2
27145,151,2014,13
27153,151,313,0
27163,151,617,31
27171,151,305,1
28007,151,292,16
28029,151,310,4
28033,151,533,7
28035,151,553,38
28047,151,257,7
28049,151,999,25
28051,151,397,28
28059,151,305,13
28067,151,598,25
28073,151,235,5
28075,151,735,61
28079,151,421,12
28083,151,258,31
28085,151,256,28
28087,151,211,9
28089,151,720,23
28095,151,255,25
28099,151,630,38
28101,151,271,4
28105,151,235,12
28109,151,209,31
28113,151,202,11
28121,151,421,7
28123,151,650,12
28163,151,273,4
29021,151,690,2
29095,151,570,19
29099,151,349,17
29195,151,267,2
29183,151,775,58
29189,151,4773,442
29510,151,1930,130
31001,151,270,11
31037,151,612,4
31043,151,1663,25
31047,151,835,7
31053,151,463,1
31055,151,4187,37
31079,151,1507,42
31109,151,1195,9
31119,151,316,4
31141,151,571,1
31151,151,497,2
31153,151,596,3
32003,151,6579,344
32031,151,1548,60
33011,151,2378,138
33013,151,340,14
33015,151,1293,73
33017,151,268,13
34001,151,2183,159
34003,151,18211,1573
34005,151,4567,290
34007,151,6425,334
34009,151,615,49
34011,151,2259,72
34013,151,17594,1657
34015,151,2217,147
34017,151,18343,1173
34019,151,985,60
34021,151,6850,470
34023,151,15824,989
34025,151,8159,596
34027,151,6383,613
34029,151,8700,726
34031,151,16099,925
34033,151,621,37
34035,151,4567,417
34037,151,1110,149
34039,151,15764,1067
34041,151,1162,131
35001,151,1464,71
35013,151,471,3
35031,151,2406,109
35035,151,211,2
35045,151,1715,117
35043,151,566,27
36001,151,1843,142
36007,151,561,50
36021,151,383,37
36027,151,3899,150
36029,151,6014,521
36035,151,207,12
36039,151,238,5
36053,151,311,4
36055,151,2910,218
36059,151,40307,2615
36063,151,1020,51
36065,151,1006,54
36067,151,2133,128
36069,151,206,17
36071,151,10404,374
36073,151,228,26
36079,151,1248,60
36083,151,486,32
36087,151,13128,457
36091,151,477,4
36093,151,686,30
36089,151,202,2
36101,151,241,18
36103,151,39532,1941
36105,151,1375,28
36111,151,1678,47
36113,151,255,29
36115,151,235,11
36119,151,33428,1492
37001,151,329,21
37021,151,323,20
37023,151,390,14
37025,151,478,21
37037,151,630,26
37047,151,327,26
37049,151,204,5
37051,151,682,17
37057,151,398,13
37061,151,794,12
37063,151,1552,47
37067,151,1253,11
37071,151,276,7
37077,151,294,10
37081,151,1227,65
37085,151,287,27
37089,151,338,45
37093,151,239,1
37097,151,254,5
37101,151,440,21
37105,151,432,4
37107,151,215,7
37119,151,4028,88
37125,151,201,10
37127,151,201,4
37135,151,340,40
37147,151,295,2
37151,151,659,13
37155,151,786,22
37159,151,640,37
37163,151,462,4
37171,151,201,2
37179,151,439,20
37181,151,310,21
37183,151,1713,39
37191,151,1112,20
37193,151,494,5
37195,151,347,10
38017,151,1685,49
38035,151,333,3
39003,151,211,32
39007,151,338,34
39013,151,428,12
39017,151,874,29
39023,151,277,6
39025,151,206,5
39029,151,743,52
39035,151,4369,226
39041,151,331,13
39045,151,259,6
39049,151,5773,260
39055,151,282,32
39061,151,2642,148
39085,151,306,12
39089,151,243,10
39093,151,678,59
39095,151,2241,242
39099,151,1428,174
39101,151,2660,28
39103,151,337,23
39107,151,210,7
39109,151,355,30
39113,151,656,16
39129,151,2050,37
39133,151,323,57
39151,151,723,91
39153,151,1390,172
39155,151,569,48
39157,151,342,3
39165,151,366,21
39169,151,272,50
39173,151,287,46
40027,151,500,37
40031,151,279,3
