articleID,commentType,recommendations,replyCount,min_since_pub
58a05dc795d0e02474635ee8,userReply,2,0,1633
58a05dc795d0e02474635ee8,comment,32,1,1633
58a05dc795d0e02474635ee8,comment,4,5,1643
58a05dc795d0e02474635ee8,comment,36,0,1668
58a05dc795d0e02474635ee8,userReply,7,0,1682
58a05dc795d0e02474635ee8,comment,3,0,1700
58a05dc795d0e02474635ee8,comment,7,1,1714
58a05dc795d0e02474635ee8,comment,14,0,1726
58a05dc795d0e02474635ee8,comment,15,1,1728
58a05dc795d0e02474635ee8,comment,27,0,1728
58a05dc795d0e02474635ee8,userReply,4,0,1739
58a05dc795d0e02474635ee8,userReply,6,0,1767
58a05dc795d0e02474635ee8,userReply,1,0,1769
58a05dc795d0e02474635ee8,comment,24,0,1785
58a05dc795d0e02474635ee8,userReply,21,0,1806
58a05dc795d0e02474635ee8,comment,16,0,1817
58a05dc795d0e02474635ee8,comment,4,0,1849
58a05dc795d0e02474635ee8,comment,10,0,1860
58a05dc795d0e02474635ee8,comment,19,0,1867
58a05dc795d0e02474635ee8,userReply,3,0,1891
58a05dc795d0e02474635ee8,userReply,1,0,1933
58a05dc795d0e02474635ee8,comment,2,0,1942
58a05dc795d0e02474635ee8,comment,2,2,1961
58a05dc795d0e02474635ee8,userReply,1,0,1963
58a05dc795d0e02474635ee8,comment,19,0,1965
58a05dc795d0e02474635ee8,comment,13,0,2002
58a05dc795d0e02474635ee8,comment,14,0,2088
58a05dc795d0e02474635ee8,userReply,1,0,2139
58a05dc795d0e02474635ee8,userReply,3,0,2140
58a05dc795d0e02474635ee8,userReply,0,0,2159
58a05dc795d0e02474635ee8,userReply,5,0,2225
58a05dc795d0e02474635ee8,comment,4,0,2268
58a05dc795d0e02474635ee8,comment,7,0,2329
58a05dc795d0e02474635ee8,userReply,5,0,2334
58a05dc795d0e02474635ee8,comment,0,0,2424
58a05dc795d0e02474635ee8,comment,8,0,2493
58a05dc795d0e02474635ee8,userReply,0,0,2610
58a05dc795d0e02474635ee8,userReply,0,0,2618
58a1233095d0e0247463609b,comment,3,5,85
58a1233095d0e0247463609b,comment,17,1,143
58a1233095d0e0247463609b,comment,32,1,144
58a1233095d0e0247463609b,comment,0,1,194
58a1233095d0e0247463609b,comment,6,1,197
58a1233095d0e0247463609b,comment,8,0,234
58a1233095d0e0247463609b,comment,44,1,511
58a1233095d0e0247463609b,comment,7,3,549
58a1233095d0e0247463609b,comment,3,2,556
58a1233095d0e0247463609b,comment,9,1,622
58a1233095d0e0247463609b,comment,30,0,655
58a1233095d0e0247463609b,comment,13,4,678
58a1233095d0e0247463609b,comment,5,2,713
58a1233095d0e0247463609b,comment,4,0,715
58a1233095d0e0247463609b,userReply,6,0,716
58a1233095d0e0247463609b,userReply,0,0,743
58a1233095d0e0247463609b,userReply,3,0,761
58a1233095d0e0247463609b,comment,4,1,833
58a1233095d0e0247463609b,comment,5,0,880
58a1233095d0e0247463609b,comment,10,3,891
58a1233095d0e0247463609b,comment,12,3,902
58a1233095d0e0247463609b,comment,4,7,931
58a1233095d0e0247463609b,userReply,13,0,935
58a1233095d0e0247463609b,comment,7,1,992
58a1233095d0e0247463609b,comment,13,5,1013
58a1233095d0e0247463609b,userReply,2,0,1014
58a1233095d0e0247463609b,userReply,0,0,1021
58a1233095d0e0247463609b,comment,0,0,1022
58a1233095d0e0247463609b,userReply,3,0,1051
58a1233095d0e0247463609b,userReply,4,0,1054
58a1233095d0e0247463609b,userReply,1,0,1055
58a1233095d0e0247463609b,userReply,1,0,1104
58a1233095d0e0247463609b,comment,8,4,1170
58a1233095d0e0247463609b,comment,1,1,1179
58a1233095d0e0247463609b,userReply,2,0,1183
58a1233095d0e0247463609b,comment,2,2,1202
58a1233095d0e0247463609b,comment,3,1,1227
58a1233095d0e0247463609b,comment,2,1,1328
58a1233095d0e0247463609b,userReply,1,0,1350
58a1233095d0e0247463609b,userReply,2,0,1368
58a1233095d0e0247463609b,comment,1,1,1533
58a1233095d0e0247463609b,comment,1,1,1637
58a1233095d0e0247463609b,userReply,0,0,1638
58a1233095d0e0247463609b,userReply,0,0,1907
58a1233095d0e0247463609b,userReply,0,0,1949
58a1233095d0e0247463609b,userReply,3,0,2038
58a1233095d0e0247463609b,comment,2,0,2110
58a1233095d0e0247463609b,userReply,5,0,2115
58a1233095d0e0247463609b,userReply,0,0,2118
58a1233095d0e0247463609b,userReply,2,0,2181
58a1233095d0e0247463609b,userReply,0,0,2183
58a1233095d0e0247463609b,userReply,1,0,2188
58a1233095d0e0247463609b,userReply,2,0,2190
58a1233095d0e0247463609b,userReply,0,0,2193
58a1233095d0e0247463609b,userReply,1,0,2451
58a1233095d0e0247463609b,comment,5,0,2735
58a1233095d0e0247463609b,userReply,0,0,3841
58a1233095d0e0247463609b,userReply,1,0,3847
58a1233095d0e0247463609b,userReply,0,0,4031
58a1233095d0e0247463609b,comment,2,0,4220
58a1233095d0e0247463609b,comment,1,0,6502
58a1233095d0e0247463609b,userReply,0,0,9610
58a1233095d0e0247463609b,comment,1,0,9659
58a1233095d0e0247463609b,comment,0,0,9793
58a1233095d0e0247463609b,userReply,0,0,17330
58a1239295d0e0247463609c,comment,9,2,614
58a1239295d0e0247463609c,comment,8,1,640
58a1239295d0e0247463609c,comment,10,2,684
58a1239295d0e0247463609c,comment,11,0,688
58a1239295d0e0247463609c,userReply,5,0,731
58a1239295d0e0247463609c,comment,9,2,742
58a1239295d0e0247463609c,comment,19,0,747
58a1239295d0e0247463609c,userReply,17,0,801
58a1239295d0e0247463609c,userReply,13,0,807
58a1239295d0e0247463609c,comment,17,2,810
58a1239295d0e0247463609c,comment,8,0,815
58a1239295d0e0247463609c,userReply,12,0,893
58a1239295d0e0247463609c,comment,2,0,979
58a1239295d0e0247463609c,comment,0,0,980
58a1239295d0e0247463609c,comment,19,3,997
58a1239295d0e0247463609c,comment,4,6,1010
58a1239295d0e0247463609c,userReply,9,0,1026
58a1239295d0e0247463609c,comment,4,0,1029
58a1239295d0e0247463609c,comment,7,4,1063
58a1239295d0e0247463609c,comment,10,1,1073
58a1239295d0e0247463609c,comment,4,2,1114
58a1239295d0e0247463609c,comment,3,1,1161
58a1239295d0e0247463609c,userReply,4,0,1188
58a1239295d0e0247463609c,comment,16,0,1191
58a1239295d0e0247463609c,userReply,2,0,1267
58a1239295d0e0247463609c,userReply,3,0,1305
58a1239295d0e0247463609c,userReply,16,0,1310
58a1239295d0e0247463609c,comment,3,0,1376
58a1239295d0e0247463609c,userReply,2,0,1412
58a1239295d0e0247463609c,comment,1,1,1660
58a1239295d0e0247463609c,userReply,1,0,1679
58a1239295d0e0247463609c,userReply,3,0,2047
58a1239295d0e0247463609c,userReply,3,0,2207
58a1239295d0e0247463609c,userReply,7,0,2209
58a1239295d0e0247463609c,comment,3,0,2256
58a1239295d0e0247463609c,userReply,1,0,2738
58a1239295d0e0247463609c,comment,3,0,2744
58a1239295d0e0247463609c,userReply,1,0,3270
58a1239295d0e0247463609c,userReply,3,0,3789
58a1239295d0e0247463609c,userReply,2,0,3792
58a1239295d0e0247463609c,comment,1,0,3803
58a1239295d0e0247463609c,comment,2,0,3833
58a1239295d0e0247463609c,comment,1,0,4078
58a1239295d0e0247463609c,comment,1,0,6585
58a8639d95d0e02474637561,comment,101,1,99
58a8639d95d0e02474637561,comment,5,0,121
58a8639d95d0e02474637561,comment,8,0,126
58a8639d95d0e02474637561,comment,10,0,145
58a8639d95d0e02474637561,comment,50,0,151
58a8639d95d0e02474637561,comment,23,2,153
58a8639d95d0e02474637561,comment,53,2,165
58a8639d95d0e02474637561,comment,4,0,215
58a8639d95d0e02474637561,comment,13,0,222
58a8639d95d0e02474637561,comment,27,0,273
58a8639d95d0e02474637561,comment,30,0,278
58a8639d95d0e02474637561,comment,28,0,338
58a8639d95d0e02474637561,comment,29,0,355
58a8639d95d0e02474637561,comment,27,0,381
58a8639d95d0e02474637561,userReply,11,0,416
58a8639d95d0e02474637561,userReply,10,0,423
58a8639d95d0e02474637561,userReply,11,0,425
58a8639d95d0e02474637561,comment,57,0,448
58a8639d95d0e02474637561,comment,26,1,475
58a8639d95d0e02474637561,comment,3,0,479
58a8639d95d0e02474637561,comment,26,0,488
58a8639d95d0e02474637561,comment,35,0,492
58a8639d95d0e02474637561,comment,20,1,501
58a8639d95d0e02474637561,comment,17,2,572
58a8639d95d0e02474637561,userReply,8,0,583
58a8639d95d0e02474637561,comment,17,0,588
58a8639d95d0e02474637561,comment,9,0,593
58a8639d95d0e02474637561,comment,17,0,633
58a8639d95d0e02474637561,comment,21,0,635
58a8639d95d0e02474637561,comment,4,0,662
58a8639d95d0e02474637561,comment,25,1,735
58a8639d95d0e02474637561,comment,3,0,862
58a8639d95d0e02474637561,comment,6,0,1067
58a8639d95d0e02474637561,comment,5,0,1164
58a8639d95d0e02474637561,comment,3,0,1255
58a8639d95d0e02474637561,comment,4,0,1413
58a8639d95d0e02474637561,comment,4,0,1437
58a8639d95d0e02474637561,comment,7,2,1488
58a8639d95d0e02474637561,comment,5,0,1636
58a8639d95d0e02474637561,comment,5,0,1659
58a8639d95d0e02474637561,comment,4,0,1694
58a8639d95d0e02474637561,userReply,13,0,1725
58a8639d95d0e02474637561,userReply,5,0,1738
58a8639d95d0e02474637561,comment,3,0,1813
58a8639d95d0e02474637561,comment,13,1,1853
58a8639d95d0e02474637561,comment,5,0,1864
58a8639d95d0e02474637561,comment,0,0,2525
58a8639d95d0e02474637561,userReply,0,0,2557
58a8639d95d0e02474637561,userReply,0,0,2810
58aa508095d0e0247463780d,comment,41,4,88
58aa508095d0e0247463780d,comment,43,3,99
58aa508095d0e0247463780d,comment,1,0,390
58aa508095d0e0247463780d,comment,9,0,518
58aa508095d0e0247463780d,userReply,1,0,520
58aa508095d0e0247463780d,comment,17,1,584
58aa508095d0e0247463780d,comment,23,0,608
58aa508095d0e0247463780d,userReply,11,0,613
58aa508095d0e0247463780d,comment,4,0,614
58aa508095d0e0247463780d,userReply,15,0,623
58aa508095d0e0247463780d,comment,25,0,631
58aa508095d0e0247463780d,comment,16,0,683
58aa508095d0e0247463780d,userReply,4,0,691
58aa508095d0e0247463780d,comment,17,1,711
58aa508095d0e0247463780d,comment,8,2,714
58aa508095d0e0247463780d,comment,25,0,715
58aa508095d0e0247463780d,comment,42,0,733
58aa508095d0e0247463780d,comment,36,0,771
58aa508095d0e0247463780d,comment,18,0,776
58aa508095d0e0247463780d,comment,1,5,808
58aa508095d0e0247463780d,comment,27,0,821
58aa508095d0e0247463780d,userReply,0,0,827
58aa508095d0e0247463780d,comment,5,0,832
58aa508095d0e0247463780d,comment,4,0,847
58aa508095d0e0247463780d,comment,21,0,881
58aa508095d0e0247463780d,comment,3,0,913
58aa508095d0e0247463780d,comment,1,0,914
58aa508095d0e0247463780d,comment,1,0,936
58aa508095d0e0247463780d,userReply,0,0,1060
58aa508095d0e0247463780d,comment,8,1,1075
58aa508095d0e0247463780d,comment,1,2,1121
58aa508095d0e0247463780d,comment,1,0,1483
58aa508095d0e0247463780d,userReply,0,0,1570
58aa508095d0e0247463780d,comment,4,0,1686
58aa508095d0e0247463780d,comment,0,0,2212
58aa508095d0e0247463780d,comment,2,0,2224
58aa508095d0e0247463780d,userReply,0,0,2225
58aa508095d0e0247463780d,userReply,0,0,2232
58aa508095d0e0247463780d,comment,1,0,2247
58aa508095d0e0247463780d,comment,3,1,2282
58aa508095d0e0247463780d,userReply,1,0,2283
58aa508095d0e0247463780d,comment,1,0,2298
58aa508095d0e0247463780d,comment,0,0,2363
58aa508095d0e0247463780d,userReply,1,0,2558
58aa508095d0e0247463780d,userReply,3,0,2562
58aa508095d0e0247463780d,userReply,0,0,2563
58aa508095d0e0247463780d,comment,4,0,2621
58aa508095d0e0247463780d,comment,0,0,2669
58aa508095d0e0247463780d,comment,0,0,4141
58aa5bb795d0e0247463781e,comment,30,2,5
58aa5bb795d0e0247463781e,comment,15,3,65
58aa5bb795d0e0247463781e,userReply,23,0,87
58aa5bb795d0e0247463781e,comment,6,1,98
58aa5bb795d0e0247463781e,comment,17,0,102
58aa5bb795d0e0247463781e,comment,29,1,114
58aa5bb795d0e0247463781e,userReply,3,0,162
58aa5bb795d0e0247463781e,comment,8,0,168
58aa5bb795d0e0247463781e,comment,28,0,200
58aa5bb795d0e0247463781e,comment,7,0,301
58aa5bb795d0e0247463781e,userReply,1,0,405
58aa5bb795d0e0247463781e,comment,18,0,467
58aa5bb795d0e0247463781e,comment,13,1,470
58aa5bb795d0e0247463781e,comment,22,1,488
58aa5bb795d0e0247463781e,comment,0,1,514
58aa5bb795d0e0247463781e,comment,10,0,540
58aa5bb795d0e0247463781e,userReply,1,0,568
58aa5bb795d0e0247463781e,comment,12,0,574
58aa5bb795d0e0247463781e,comment,4,0,584
58aa5bb795d0e0247463781e,comment,3,1,615
58aa5bb795d0e0247463781e,comment,10,0,630
58aa5bb795d0e0247463781e,comment,7,0,656
58aa5bb795d0e0247463781e,comment,6,0,703
58aa5bb795d0e0247463781e,comment,4,0,706
58aa5bb795d0e0247463781e,userReply,1,0,713
58aa5bb795d0e0247463781e,comment,2,0,724
58aa5bb795d0e0247463781e,comment,11,0,731
58aa5bb795d0e0247463781e,comment,1,0,752
58aa5bb795d0e0247463781e,comment,30,0,768
58aa5bb795d0e0247463781e,comment,26,0,775
58aa5bb795d0e0247463781e,comment,4,3,776
58aa5bb795d0e0247463781e,comment,30,0,780
58aa5bb795d0e0247463781e,comment,15,2,780
58aa5bb795d0e0247463781e,comment,46,0,785
58aa5bb795d0e0247463781e,comment,0,11,820
58aa5bb795d0e0247463781e,comment,8,5,829
58aa5bb795d0e0247463781e,comment,0,0,872
58aa5bb795d0e0247463781e,comment,8,0,885
58aa5bb795d0e0247463781e,comment,9,0,906
58aa5bb795d0e0247463781e,comment,6,0,926
58aa5bb795d0e0247463781e,userReply,6,0,931
58aa5bb795d0e0247463781e,comment,3,0,957
58aa5bb795d0e0247463781e,comment,11,0,1006
58aa5bb795d0e0247463781e,comment,7,0,1047
58aa5bb795d0e0247463781e,comment,19,0,1069
58aa5bb795d0e0247463781e,comment,19,0,1099
58aa5bb795d0e0247463781e,userReply,2,0,1122
58aa5bb795d0e0247463781e,userReply,5,0,1123
58aa5bb795d0e0247463781e,comment,4,2,1128
58aa5bb795d0e0247463781e,comment,14,3,1134
58aa5bb795d0e0247463781e,comment,13,4,1143
58aa5bb795d0e0247463781e,userReply,1,0,1220
58aa5bb795d0e0247463781e,comment,34,4,1437
58aa5bb795d0e0247463781e,comment,3,0,1527
58aa5bb795d0e0247463781e,comment,21,2,1582
58aa5bb795d0e0247463781e,comment,2,3,1653
58aa5bb795d0e0247463781e,userReply,6,0,2068
58aa5bb795d0e0247463781e,userReply,0,0,2092
58aa5bb795d0e0247463781e,userReply,5,0,2136
58aa5bb795d0e0247463781e,userReply,2,0,2232
58aa5bb795d0e0247463781e,userReply,0,0,2322
58aa5bb795d0e0247463781e,userReply,0,0,2455
58aa5bb795d0e0247463781e,userReply,0,0,2549
58aa5bb795d0e0247463781e,userReply,0,0,2550
58aa5bb795d0e0247463781e,userReply,1,0,2597
58aa5bb795d0e0247463781e,comment,0,0,2681
58aa5bb795d0e0247463781e,userReply,2,0,2725
58aa5bb795d0e0247463781e,userReply,3,0,2771
58aa5bb795d0e0247463781e,userReply,1,0,2815
58aa5bb795d0e0247463781e,userReply,0,0,3192
58aa5bb795d0e0247463781e,comment,4,0,3403
58aa5bb795d0e0247463781e,userReply,0,0,3433
58aa5bb795d0e0247463781e,userReply,0,0,3464
58aa5bb795d0e0247463781e,userReply,1,0,3493
58aa5bb795d0e0247463781e,userReply,1,0,3496
58aa5bb795d0e0247463781e,userReply,1,0,3497
58aa5bb795d0e0247463781e,userReply,2,0,3519
58aa5bb795d0e0247463781e,userReply,0,0,3542
58aa5bb795d0e0247463781e,userReply,0,0,3680
58aa5bb795d0e0247463781e,userReply,0,0,3784
58aa5bb795d0e0247463781e,comment,5,0,3791
58aa5bb795d0e0247463781e,comment,3,0,4124
58aa5bb795d0e0247463781e,comment,0,0,4275
58aa5bb795d0e0247463781e,comment,2,0,4588
58aa5bb795d0e0247463781e,userReply,0,0,4984
58aa5bb795d0e0247463781e,comment,2,1,5092
58aa5bb795d0e0247463781e,comment,3,0,6506
58aa5bb795d0e0247463781e,comment,1,0,8566
58aa5bf495d0e02474637821,comment,32,11,95
58aa5bf495d0e02474637821,comment,1,0,206
58aa5bf495d0e02474637821,comment,4,1,256
58aa5bf495d0e02474637821,comment,3,0,471
58aa5bf495d0e02474637821,comment,4,0,522
58aa5bf495d0e02474637821,comment,23,2,523
58aa5bf495d0e02474637821,comment,3,3,526
58aa5bf495d0e02474637821,comment,10,0,569
58aa5bf495d0e02474637821,comment,3,0,580
58aa5bf495d0e02474637821,comment,7,0,609
58aa5bf495d0e02474637821,comment,15,1,632
58aa5bf495d0e02474637821,comment,3,1,676
58aa5bf495d0e02474637821,comment,15,2,680
58aa5bf495d0e02474637821,comment,10,0,688
58aa5bf495d0e02474637821,comment,5,0,702
58aa5bf495d0e02474637821,comment,5,0,733
58aa5bf495d0e02474637821,comment,8,2,755
58aa5bf495d0e02474637821,comment,23,5,765
58aa5bf495d0e02474637821,comment,11,0,767
58aa5bf495d0e02474637821,comment,19,3,775
58aa5bf495d0e02474637821,comment,9,2,796
58aa5bf495d0e02474637821,comment,2,3,803
58aa5bf495d0e02474637821,comment,1,0,822
58aa5bf495d0e02474637821,comment,15,4,827
58aa5bf495d0e02474637821,userReply,1,0,873
58aa5bf495d0e02474637821,userReply,1,0,876
58aa5bf495d0e02474637821,comment,9,1,876
58aa5bf495d0e02474637821,comment,16,1,888
58aa5bf495d0e02474637821,comment,5,1,911
58aa5bf495d0e02474637821,comment,13,1,935
58aa5bf495d0e02474637821,userReply,2,0,958
58aa5bf495d0e02474637821,userReply,0,0,959
58aa5bf495d0e02474637821,comment,8,3,1055
58aa5bf495d0e02474637821,userReply,5,0,1157
58aa5bf495d0e02474637821,userReply,1,0,1158
58aa5bf495d0e02474637821,userReply,3,0,1166
58aa5bf495d0e02474637821,userReply,3,0,1200
58aa5bf495d0e02474637821,userReply,5,0,1202
58aa5bf495d0e02474637821,userReply,0,0,1231
58aa5bf495d0e02474637821,userReply,3,0,1277
58aa5bf495d0e02474637821,comment,12,1,1287
58aa5bf495d0e02474637821,userReply,6,0,1291
58aa5bf495d0e02474637821,userReply,2,0,1330
58aa5bf495d0e02474637821,userReply,4,0,1343
58aa5bf495d0e02474637821,userReply,7,0,1399
58aa5bf495d0e02474637821,comment,2,3,1402
58aa5bf495d0e02474637821,userReply,2,0,1417
58aa5bf495d0e02474637821,comment,0,3,1469
58aa5bf495d0e02474637821,comment,5,1,1500
58aa5bf495d0e02474637821,comment,3,1,1511
58aa5bf495d0e02474637821,userReply,1,0,1517
58aa5bf495d0e02474637821,userReply,5,0,1521
58aa5bf495d0e02474637821,comment,5,0,1591
58aa5bf495d0e02474637821,comment,4,2,1981
58aa5bf495d0e02474637821,comment,5,0,1988
58aa5bf495d0e02474637821,userReply,1,0,2111
58aa5bf495d0e02474637821,userReply,5,0,2113
58aa5bf495d0e02474637821,userReply,2,0,2151
58aa5bf495d0e02474637821,userReply,4,0,2195
58aa5bf495d0e02474637821,userReply,4,0,2196
58aa5bf495d0e02474637821,userReply,0,0,2235
58aa5bf495d0e02474637821,userReply,8,0,2243
58aa5bf495d0e02474637821,comment,4,0,2310
58aa5bf495d0e02474637821,userReply,1,0,2316
58aa5bf495d0e02474637821,userReply,1,0,2321
58aa5bf495d0e02474637821,userReply,1,0,2327
58aa5bf495d0e02474637821,userReply,1,0,2340
58aa5bf495d0e02474637821,userReply,1,0,2352
58aa5bf495d0e02474637821,userReply,1,0,2354
58aa5bf495d0e02474637821,userReply,4,0,2471
58aa5bf495d0e02474637821,comment,7,1,2493
58aa5bf495d0e02474637821,userReply,1,0,2673
58aa5bf495d0e02474637821,comment,1,3,3489
58aa5bf495d0e02474637821,comment,1,1,3690
58aa5bf495d0e02474637821,comment,2,1,3765
58aa5bf495d0e02474637821,userReply,1,0,3801
58aa5bf495d0e02474637821,userReply,0,0,4371
58aa5bf495d0e02474637821,userReply,1,0,4392
58aa5bf495d0e02474637821,comment,3,0,4967
58aa5bf495d0e02474637821,userReply,6,0,5546
58aa5bf495d0e02474637821,userReply,2,0,7071
58aa5bf495d0e02474637821,userReply,2,0,8186
58aa5bf495d0e02474637821,userReply,1,0,9486
58b3963a95d0e02474638b9c,comment,6,1,120
58b3963a95d0e02474638b9c,comment,6,1,160
58b3963a95d0e02474638b9c,comment,28,1,167
58b3963a95d0e02474638b9c,comment,5,2,182
58b3963a95d0e02474638b9c,comment,12,0,454
58b3963a95d0e02474638b9c,comment,25,0,492
58b3963a95d0e02474638b9c,comment,3,0,553
58b3963a95d0e02474638b9c,comment,4,0,561
58b3963a95d0e02474638b9c,comment,8,3,583
58b3963a95d0e02474638b9c,comment,8,0,598
58b3963a95d0e02474638b9c,comment,24,1,628
58b3963a95d0e02474638b9c,comment,3,2,690
58b3963a95d0e02474638b9c,comment,4,0,718
58b3963a95d0e02474638b9c,comment,15,0,727
58b3963a95d0e02474638b9c,comment,13,1,742
58b3963a95d0e02474638b9c,comment,8,0,778
58b3963a95d0e02474638b9c,comment,12,0,778
58b3963a95d0e02474638b9c,userReply,4,0,795
58b3963a95d0e02474638b9c,comment,18,0,805
58b3963a95d0e02474638b9c,comment,2,1,829
58b3963a95d0e02474638b9c,comment,7,1,895
58b3963a95d0e02474638b9c,userReply,3,0,908
58b3963a95d0e02474638b9c,comment,16,1,977
58b3963a95d0e02474638b9c,userReply,4,0,1000
58b3963a95d0e02474638b9c,comment,5,1,1013
58b3963a95d0e02474638b9c,comment,20,1,1167
58b3963a95d0e02474638b9c,comment,2,1,1192
58b3963a95d0e02474638b9c,comment,3,0,1199
58b3963a95d0e02474638b9c,comment,2,2,1277
58b3963a95d0e02474638b9c,comment,4,1,1386
58b3963a95d0e02474638b9c,comment,4,0,1440
58b3963a95d0e02474638b9c,comment,1,0,1467
58b3963a95d0e02474638b9c,comment,14,0,1472
58b3963a95d0e02474638b9c,comment,6,0,1497
58b3963a95d0e02474638b9c,comment,18,0,1502
58b3963a95d0e02474638b9c,comment,13,1,1602
58b3963a95d0e02474638b9c,comment,11,0,1624
58b3963a95d0e02474638b9c,comment,12,0,1992
58b3963a95d0e02474638b9c,comment,9,3,2060
58b3963a95d0e02474638b9c,comment,6,2,2066
58b3963a95d0e02474638b9c,userReply,4,0,2099
58b3963a95d0e02474638b9c,userReply,0,0,2192
58b3963a95d0e02474638b9c,comment,7,0,2196
58b3963a95d0e02474638b9c,comment,9,0,2198
58b3963a95d0e02474638b9c,userReply,1,0,2211
58b3963a95d0e02474638b9c,userReply,7,0,2224
58b3963a95d0e02474638b9c,userReply,5,0,2303
58b3963a95d0e02474638b9c,comment,5,0,2310
58b3963a95d0e02474638b9c,userReply,0,0,2372
58b3963a95d0e02474638b9c,userReply,2,0,2423
58b3963a95d0e02474638b9c,userReply,2,0,2531
58b3963a95d0e02474638b9c,comment,2,0,3047
58b3963a95d0e02474638b9c,comment,6,2,3642
58b3963a95d0e02474638b9c,comment,3,0,3750
58b3963a95d0e02474638b9c,userReply,4,0,3875
58b3963a95d0e02474638b9c,comment,3,0,3876
58b3963a95d0e02474638b9c,userReply,3,0,3880
58b3963a95d0e02474638b9c,comment,2,1,3898
58b3963a95d0e02474638b9c,userReply,0,0,4364
58b3963a95d0e02474638b9c,comment,3,0,5222
58b3963a95d0e02474638b9c,userReply,6,0,6687
58b3963a95d0e02474638b9c,comment,0,0,6841
58b3963a95d0e02474638b9c,userReply,1,0,10769
58b3963a95d0e02474638b9c,comment,0,0,61690
58b3967595d0e02474638b9d,comment,26,4,71
58b3967595d0e02474638b9d,comment,13,0,127
58b3967595d0e02474638b9d,comment,7,0,147
58b3967595d0e02474638b9d,comment,13,2,709
58b3967595d0e02474638b9d,comment,10,0,746
58b3967595d0e02474638b9d,comment,9,2,755
58b3967595d0e02474638b9d,comment,9,1,775
58b3967595d0e02474638b9d,comment,5,6,804
58b3967595d0e02474638b9d,comment,3,0,838
58b3967595d0e02474638b9d,comment,6,1,877
58b3967595d0e02474638b9d,comment,8,0,953
58b3967595d0e02474638b9d,comment,7,0,967
58b3967595d0e02474638b9d,userReply,3,0,984
58b3967595d0e02474638b9d,comment,3,0,989
