name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250,F251,F252,F253,F254,F255,F256,F257,F258,F259,F260,F261,F262,F263,F264,F265,F266,F267,F268,F269
s26.campus.mci.net,3.9036,0,5,5,7.285714,0,13,528125,51,9.271051,0,202,202,207.428571,0,221,16426362194218912,1452,37269.835653,0,509,527,25056.571429,0,90112,7345049008921478304890880,175396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,13,13,0,0,221,221,221,0,221,221,221,0,0,3381,3381,3381,0,3381,3381,3381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,5,625,20,0,0,202,202,202,0,202,1664966416,808,8.485281,0,509,515,515,0,527,70315878805,2060,4.618802,0,13,13,10.333333,0,13,845,31,10.969655,0,221,221,214.666667,0,221,9865882,644,36829.894235,0,17688,65536,57778.666667,0,90112,104457899606016,173336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.140393,0,5,5,8,0,13,6865625,64,9.833434,0,202,202,209.125,0,221,3630226044922379776,1673,35345.934288,0,509,3381,22347.125,0,90112,24833610699163518316339789824,178777,0,0,13,13,13,0,13,2197,39,0,0,221,221,221,0,221,10793861,663,44701.771333,0,3381,65536,53009.666667,0,90112,19966766088192,159029,0,0,5,5,5,0,5,3125,25,0,0,202,202,202,0,202,336323216032,1010,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748
s6.dps.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,484,44,0,0,200,200,200,0,200,40000,400,1728.87608,0,4324,4324,3101.5,0,4324,8124796,6203,0,0,22,22,22,0,22,113379904,132,0,0,200,200,200,0,200,64000000000000,1200,22724.988332,0,46573,30232,21109.5,0,46573,79990287375943040237568,126657,0,0,22,22,22,0,22,22,22,0,0,200,200,200,0,200,200,200,0,0,786,786,786,0,786,786,786,0,0,22,22,22,0,22,10648,66,0,0,200,200,200,0,200,8000000,600,9434.480749,0,46573,46573,41126,0,46573,65574548154328,123378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,54875873536,176,0,0,200,200,200,0,200,2560000000000000000,1600,20947.371407,0,46573,4324,16607.5,0,46573,649904766910912495463746764800,132860,0,0,22,22,22,0,22,54875873536,176,0,0,200,200,200,0,200,2560000000000000000,1600,20947.371407,0,46573,4324,16607.5,0,46573,649904766910912495463746764800,132860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
saxophone.nc5.infi.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,6,6,0,0,182,182,182,0,182,182,182,0,0,7074,7074,7074,0,7074,7074,7074,0,0,6,6,6,0,6,7776,30,0,0,182,182,182,0,182,199690286432,910,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,6,7776,30,0,0,182,182,182,0,182,199690286432,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,46656,36,0,0,182,182,182,0,182,36343632130624,1092,2887.948407,0,0,0,1179,0,7074,0,7074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,46656,36,0,0,182,182,182,0,182,36343632130624,1092,2887.948407,0,0,0,1179,0,7074,0,7074
sch-host05.dialup.ais.net,0,0,14,14,14,0,14,537824,70,0,0,201,201,201,0,201,328080401001,1005,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,38416,56,0,0,201,201,201,0,201,1632240801,804,8.485281,0,509,515,515,0,527,70315878805,2060,0,0,14,14,14,0,14,14,14,0,0,201,201,201,0,201,201,201,0,0,17688,17688,17688,0,17688,17688,17688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,537824,70,0,0,201,201,201,0,201,328080401001,1005,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,14,14,14,0,14,537824,70,0,0,201,201,201,0,201,328080401001,1005,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
scharf.dialup.cloud9.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,22,22,0,0,222,222,222,0,222,222,222,0,0,9866,9866,9866,0,9866,9866,9866,0,0,22,22,22,0,22,54875873536,176,0,0,222,222,222,0,222,5899616690476974080,1776,8971.672355,0,25218,1414,5864.375,0,25218,144881281282236283531296768,46915,0,0,22,22,22,0,22,10648,66,0,0,222,222,222,0,222,10941048,666,223.421127,0,363,363,422,0,669,56826198,1266,0,0,22,22,22,0,22,484,44,0,0,222,222,222,0,222,49284,444,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,1207269217792,198,0,0,222,222,222,0,222,1309714905285888311296,1998,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,22,22,22,0,22,1207269217792,198,0,0,222,222,222,0,222,1309714905285888311296,1998,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sea-ts1-p21.wolfe.net,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,11697083,681,2468.143905,0,0,3714,2795.666667,0,4673,0,8387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,227,227,0,0,4665,4665,4665,0,4665,4665,4665,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,602738989907,1135,30213.312392,0,1204,13994,26220.8,0,69067,42123012341797511168,131104,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,51529,454,555.78593,0,0,786,393,0,786,0,786,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,11697083,681,27660.016287,0,46053,46053,43038,0,69067,44511311258694,129114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,1600415374247183515648,2043,24590.208905,0,0,4665,16017.333333,0,69067,0,144156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227,227,227,0,227,1600415374247183515648,2043,24590.208905,0,0,4665,16017.333333,0,69067,0,144156
sensible.earthlink.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,361,38,0,0,242,242,242,0,242,58564,484,221.324423,0,1204,1204,1047.5,0,1204,1072764,2095,0,0,19,19,19,0,19,19,19,0,0,242,242,242,0,242,242,242,0,0,891,891,891,0,891,891,891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,361,38,0,0,242,242,242,0,242,58564,484,221.324423,0,1204,1204,1047.5,0,1204,1072764,2095,0,0,19,19,19,0,19,361,38,0,0,242,242,242,0,242,58564,484,221.324423,0,1204,1204,1047.5,0,1204,1072764,2095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sfsp110.slip.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,20,20,0,0,242,242,242,0,242,242,242,0,0,9630,9630,9630,0,9630,9630,9630,0,0,20,20,20,0,20,1280000000,140,0,0,242,242,242,0,242,48607978698654848,1694,9493.867239,0,25218,1204,6500.142857,0,25218,102462009393377846493184,45501,0,0,20,20,20,0,20,8000,60,0,0,242,242,242,0,242,14172488,726,223.421127,0,363,363,422,0,669,56826198,1266,0,0,20,20,20,0,20,400,40,0,0,242,242,242,0,242,58564,484,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,25600000000,160,0,0,242,242,242,0,242,11763130845074472960,1936,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131,0,0,20,20,20,0,20,25600000000,160,0,0,242,242,242,0,242,11763130845074472960,1936,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sgerard.pubnix.net,0,0,22,22,22,0,22,5153632,110,0,0,206,206,206,0,206,370967703776,1030,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,234256,88,0,0,206,206,206,0,206,1800814096,824,8.485281,0,509,515,515,0,527,70315878805,2060,0,0,22,22,22,0,22,22,22,0,0,206,206,206,0,206,206,206,0,0,17688,17688,17688,0,17688,17688,17688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,5153632,110,0,0,206,206,206,0,206,370967703776,1030,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,22,22,22,0,22,5153632,110,0,0,206,206,206,0,206,370967703776,1030,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
shanned-ppp.clark.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,8,8,0,0,216,216,216,0,216,216,216,0,0,9866,9866,9866,0,9866,9866,9866,0,0,8,8,8,0,8,16777216,64,0,0,216,216,216,0,216,4738381338321616896,1728,8971.672355,0,25218,1414,5864.375,0,25218,144881281282236283531296768,46915,0,0,8,8,8,0,8,512,24,0,0,216,216,216,0,216,10077696,648,223.421127,0,363,363,422,0,669,56826198,1266,0,0,8,8,8,0,8,64,16,0,0,216,216,216,0,216,46656,432,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,134217728,72,0,0,216,216,216,0,216,1023490369077469249536,1944,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,134217728,72,0,0,216,216,216,0,216,1023490369077469249536,1944,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781
sk245226.dial.tip.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,206,206,206,0,206,206,206,0,0,49590,49590,49590,0,49590,49590,49590,0,0,1,1,1,0,1,1,4,0,0,206,206,206,0,206,1800814096,824,8051.640511,0,17459,1713,5387.25,0,17459,42237793925964,21549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,2,0,0,206,206,206,0,206,42436,412,22720.047986,0,17459,49590,33524.5,0,49590,865791810,67049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,5,0,0,206,206,206,0,206,370967703776,1030,20961.829779,0,17459,1713,14227.8,0,49590,2094572200788554752,71139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,5,0,0,206,206,206,0,206,370967703776,1030,20961.829779,0,17459,1713,14227.8,0,49590,2094572200788554752,71139
slcmodem1-p1-12.intele.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,11,11,0,0,206,206,206,0,206,206,206,0,0,9866,9866,9866,0,9866,9866,9866,0,0,11,11,11,0,11,214358881,88,0,0,206,206,206,0,206,3242931408352296960,1648,8971.672355,0,25218,1414,5864.375,0,25218,144881281282236283531296768,46915,0,0,11,11,11,0,11,1331,33,0,0,206,206,206,0,206,8741816,618,223.421127,0,363,363,422,0,669,56826198,1266,0,0,11,11,11,0,11,121,22,0,0,206,206,206,0,206,42436,412,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,2357947691,99,0,0,206,206,206,0,206,668043870120573140992,1854,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,11,11,0,11,2357947691,99,0,0,206,206,206,0,206,668043870120573140992,1854,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781
slip-2-18.shore.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,13,13,0,0,186,186,186,0,186,186,186,0,0,7074,7074,7074,0,7074,7074,7074,0,0,13,13,13,0,13,371293,65,0,0,186,186,186,0,186,222620278176,930,2404.313478,0,5866,669,1583.6,0,5866,262007187289848,7918,0,0,13,13,13,0,13,28561,52,0,0,186,186,186,0,186,1196883216,744,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,4826809,78,0,0,186,186,186,0,186,41407371740736,1116,3106.229333,0,7074,786,2498.666667,0,7074,1853438842888384768,14992,0,0,13,13,13,0,13,4826809,78,0,0,186,186,186,0,186,41407371740736,1116,3106.229333,0,7074,786,2498.666667,0,7074,1853438842888384768,14992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-2-8.shore.net,0,0,18,18,18,0,18,18,18,0,0,199,199,199,0,199,199,199,0,0,4247,4247,4247,0,4247,4247,4247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,18,18,0,0,199,199,199,0,199,199,199,0,0,14745,14745,14745,0,14745,14745,14745,0,0,18,18,18,0,18,34012224,108,0,0,199,199,199,0,199,62103840598801,1194,18270.806099,0,5026,1713,9412.5,0,46573,445103599324620455936,56475,0,0,18,18,18,0,18,18,18,0,0,199,199,199,0,199,199,199,0,0,786,786,786,0,786,786,786,0,0,18,18,18,0,18,324,36,0,0,199,199,199,0,199,39601,398,22505.794632,0,14745,46573,30659,0,46573,686718885,61318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,11019960576,144,0,0,199,199,199,0,199,2459374191553118720,1592,15694.52242,0,14745,4247,9433.375,0,46573,27873284273460372257418248192,75467,0,0,18,18,18,0,18,11019960576,144,0,0,199,199,199,0,199,2459374191553118720,1592,15694.52242,0,14745,4247,9433.375,0,46573,27873284273460372257418248192,75467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-5-15.shore.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,361,38,0,0,237,237,237,0,237,56169,474,7871.512688,0,12560,12560,6994,0,12560,17935680,13988,0,0,19,19,19,0,19,130321,76,0,0,237,237,237,0,237,3154956561,948,3368.942502,0,8083,1713,3043.25,0,8083,19554847832268,12173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,19,19,0,0,237,237,237,0,237,237,237,0,0,12560,12560,12560,0,12560,12560,12560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,47045881,114,0,0,237,237,237,0,237,177210755074809,1422,4833.658383,0,12560,1713,4360.166667,0,12560,350729493168252518400,26161,0,0,19,19,19,0,19,47045881,114,0,0,237,237,237,0,237,177210755074809,1422,4833.658383,0,12560,1713,4360.166667,0,12560,350729493168252518400,26161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-5-30.shore.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,14,14,0,0,188,188,188,0,188,188,188,0,0,85936,85936,85936,0,85936,85936,85936,1.732051,0,14,14,13,0,14,2156,39,0,0,188,188,188,0,188,6644672,564,4960.593513,0,13535,13535,10671,0,13535,905538940175,32013,1.5,0,14,14,13.25,0,14,30184,53,0,0,188,188,188,0,188,1249198336,752,32018.114722,0,0,5026,17640.5,0,65536,0,70562,0,0,14,14,14,0,14,196,28,0,0,188,188,188,0,188,35344,376,0,0,0,0,0,0,0,0,0,1.5,0,14,14,13.25,0,14,30184,53,0,0,188,188,188,0,188,1249198336,752,36864.817921,0,13535,65536,44635.5,0,85936,1031743130278297600,178542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.38873,0,14,14,13.25,0,14,911073856,106,0,0,188,188,188,0,188,1560496482665168896,1504,33067.031762,0,13535,13535,23563.875,0,85936,0,188511,0,0,14,14,14,0,14,7529536,84,0,0,188,188,188,0,188,44151665987584,1128,33029.452669,0,13535,13535,19672,0,85936,0,118032,0,0,11,11,11,0,11,121,22,0,0,188,188,188,0,188,35344,376,42845.721192,0,4943,65536,35239.5,0,65536,323944448,70479
slip10.foley.gulf.net,0,0,18,18,18,0,18,18,18,0,0,188,188,188,0,188,188,188,0,0,3998,3998,3998,0,3998,3998,3998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,5832,54,0,0,188,188,188,0,188,6644672,564,22699.488012,0,40310,1204,14100,0,40310,38147126640,42300,0,0,18,18,18,0,18,18,18,0,0,188,188,188,0,188,188,188,0,0,786,786,786,0,786,786,786,0,0,18,18,18,0,18,18,18,0,0,188,188,188,0,188,188,188,0,0,40310,40310,40310,0,40310,40310,40310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,104976,72,0,0,188,188,188,0,188,1249198336,752,19209.991454,0,3998,3998,11574.5,0,40310,152512212306720,46298,0,0,18,18,18,0,18,104976,72,0,0,188,188,188,0,188,1249198336,752,19209.991454,0,3998,3998,11574.5,0,40310,152512212306720,46298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip104.hk.super.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,36,12,0,0,230,230,230,0,230,52900,460,8171.325963,0,8677,20233,14455,0,20233,175561741,28910,0,0,6,6,6,0,6,1296,24,0,0,230,230,230,0,230,2798410000,920,2320.577658,0,5978,1713,2517,0,5978,14462313539688,10068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,6,6,0,0,230,230,230,0,230,230,230,0,0,20233,20233,20233,0,20233,20233,20233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,46656,36,0,0,230,230,230,0,230,148035889000000,1380,7388.463106,0,8677,5978,6496.333333,0,20233,2539028943915498078208,38978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,0,6,46656,36,0,0,230,230,230,0,230,148035889000000,1380,7388.463106,0,8677,5978,6496.333333,0,20233,2539028943915498078208,38978
slip12.gil.net,0,0,21,21,21,0,21,441,42,0,0,185,185,185,0,185,34225,370,89618.006341,0,3985,130724,67354.5,0,130724,520935140,134709,0,0,21,21,21,0,21,21,21,0,0,185,185,185,0,185,185,185,0,0,49152,49152,49152,0,49152,49152,49152,0,0,21,21,21,0,21,441,42,0,0,185,185,185,0,185,34225,370,3213.80032,0,7634,7634,5361.5,0,7634,23581426,10723,0,0,21,21,21,0,21,194481,84,0,0,185,185,185,0,185,1171350625,740,18562.265478,0,40310,12054,13588.5,0,40310,459825464518560,54354,0,0,21,21,21,0,21,21,21,0,0,185,185,185,0,185,185,185,0,0,786,786,786,0,786,786,786,0,0,21,21,21,0,21,194481,84,0,0,185,185,185,0,185,1171350625,740,50960.847377,0,40310,49152,58060,0,130724,3122054698095083520,232240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,794280046581,189,0,0,185,185,185,0,185,253831523037259792384,1665,42536.860559,0,3985,7634,27659.777778,0,130724,277643768298239675004697167930589184,248938,0,0,21,21,21,0,21,794280046581,189,0,0,185,185,185,0,185,253831523037259792384,1665,42536.860559,0,3985,7634,27659.777778,0,130724,277643768298239675004697167930589184,248938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip120-142.mo.us.ibm.net,0,0,23,23,23,0,23,23,23,0,0,194,194,194,0,194,194,194,0,0,3585,3585,3585,0,3585,3585,3585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,23,23,0,23,23,23,0,0,194,194,194,0,194,194,194,0,0,73231,73231,73231,0,73231,73231,73231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,23,23,0,23,23,23,0,0,194,194,194,0,194,194,194,0,0,73231,73231,73231,0,73231,73231,73231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,23,23,0,23,529,46,0,0,194,194,194,0,194,37636,388,49247.158883,0,3585,73231,38408,0,73231,262533135,76816,0,0,23,23,23,0,23,529,46,0,0,194,194,194,0,194,37636,388,49247.158883,0,3585,73231,38408,0,73231,262533135,76816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
