name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
dec27.ncat.edu,38716930214544735369490231497185630291898468968025807625650176,5157,139484.777778,134941372908942321914787462806734829482032178215885173645306298464277300872879304166996639180213171943364362240,3766089,27,27,27,27,27
dec28.ncat.edu,3329415960808308072308822438069082872913091203194201257096948811150103466273414518421059534848,7831,60258.634146,28657632673984271627119822366714367341984373563218644068414797154520172409288995934321039469218874897084939373183090734416607034885223855454108734187372544,2470604,41,41,41,41,41
dec29.ncat.edu,7189057,579,7459,152771149675,22377,3,3,3,3,3
decibel.ecn.purdue.edu,328080401001,1005,3949.6,1243747264302840,19748,5,5,5,5,5
decpc01.fe.psu.edu,5142167038124966883959498786873281153857486848,3860,11659.55,0,233191,20,20,20,20,20
decpc04.fe.psu.edu,4124301221931318582991022154827633796035816906032560241296370087424255996518291094611561545728,7872,23025.02439,0,944026,41,41,41,41,41
decpc16.fe.psu.edu,1097199376,728,11571.25,152016299660400,46285,4,4,4,4,4
decws4.coe.wvu.edu,122978496247489,1338,10952.166667,8519129803030365470720,65713,6,6,6,6,6
dedwud.zoo.duke.edu,17380454778513071396677142122967153339442152803019532956771381781182890124706752223207987889508702059509547830458295163767626648776075159314252425579604189573789663364066105779830880543732680326269676531245945037599467846772281619259890463670272,20512,7485.205607,0,800917,107,107,107,107,107
deep_thought.ils.nwu.edu,1249198336,752,11574.5,152512212306720,46298,4,4,4,4,4
deeps-64.princeton.edu,47751966659678405306351616,2376,12783.090909,153857263450276285104728657110379790336,140614,11,11,11,11,11
deepthought.hip.berkeley.edu,86067915884071872561737156212060042821632,3384,7957.166667,4858242091673038678178691156900217696522867501191120612199759872,143229,18,18,18,18,18
deepthought.lpl.arizona.edu,23027865623117825466146087682620030923571200,3639,9298.157895,59653431956398456524173172687070306556672493451535376132890207191040,176665,19,19,19,19,19
deets.chem.washington.edu,144215816802121,1374,29878.5,56321649212353784315904,179271,6,6,6,6,6
defcon1.hip.berkeley.edu,21365779341211247633841153998039408972738109070918885346825103463575629512695314725923449248977864622080,9864,5087.340909,0,223843,44,44,44,44,44
defiant.eng.wayne.edu,70050717204653029195391446860054424467233244336757948338660338881000491376864600784896,7733,39009.837838,0,1443364,37,37,37,37,37
degas.cs.unm.edu,1459393856702782636032,2023,14990,733812479080599518065983488,134910,9,9,9,9,9
deimos.lpl.arizona.edu,219100057666451668992,1638,10291.333333,3886897388685593279056034540814336,92622,9,9,9,9,9
dekalb.dc.peachnet.edu,8482560,616,5565.666667,0,16697,3,3,3,3,3
del4.res.lehigh.edu,3208542736,952,44997.5,3601297280549781504,179990,4,4,4,4,4
delacroix.tamu.edu,10503459,657,10320.333333,25872363315,30961,3,3,3,3,3
delcano.mit.edu,32768000000000000651579386713079808,3000,4736.133333,209710889807246542655324484286901181151023430893568,71042,15,15,15,15,15
delft.lcs.mit.edu,1249198336,752,41762.75,1256687562238518784,167051,4,4,4,4,4
delhi.eecs.umich.edu,7996339888664083,1309,143979,5357046992057788919432871936,1007853,7,7,7,7,7
dell19-3.tamu.edu,64000000000000,1200,2498.166667,1852652821326515200,14989,6,6,6,6,6
dell19-4.tamu.edu,6434856,558,10320.333333,25872363315,30961,3,3,3,3,3
dell3.me.tufts.edu,1664997642832198238208,2052,3522.555556,102641434452743949446461521920,31703,9,9,9,9,9
dellast.csfac.uwlax.edu,52289689788971833360384,1870,5380.2,6598621183050295676121904683417600,53802,10,10,10,10,10
delocn.udel.edu,186,186,7074,7074,7074,1,1,1,1,1
delphinus.capital.edu,512000000000000000000,1800,4080.444444,229439643537175964935012745216,36724,9,9,9,9,9
delta.is.tcu.edu,10858552464642605363687484146972127383257088,3498,15212.473684,327996031949496777777675799089693114282387299302054742669259886821376,289037,19,19,19,19,19
demaratus.ccqc.uga.edu,2472973441,892,5630,97330042903464,22520,4,4,4,4,4
demarcoa.ca.sunycentral.edu,70732678496406173773357226394451243081455299275432136748240198298489513718161730939262784272323283353821380807298714464724171269977388445457195304060408652264010107830882485373434937409935658311641473895602881625789038592,20110,19327.157895,0,1836080,95,95,95,95,95
demers-ppp.soest.hawaii.edu,9109621666459628093345656459881729643790252246719128365509751478775089930742792192,6807,11840.305556,0,426251,36,36,36,36,36
demian.cctc.emerson.edu,187,187,8089,8089,8089,1,1,1,1,1
demo2.it.sce.nyu.edu,1329227995784915645435060514846603430721630779875841641271161680504184034551119984872112241672535273827161552457460353094963292682121097038958373362368950985176067735032846035500518046124669474134724112117587575463857902042409621827902888382921119140169315625427272415378931712,24000,4291.758333,0,515011,120,120,120,120,120
demolucca.tn.cornell.edu,16285174563412144,1449,10595.857143,4329972668254948633346048,74171,7,7,7,7,7
den042.sdm.buffalo.edu,186,186,17083,17083,17083,1,1,1,1,1
denali.ccs.neu.edu,216699865625,925,667963.8,35438861744914240064152666112,3339819,5,5,5,5,5
denali.mit.edu,440568653716733541554135024061965330973195029708800,4412,4742.227273,0,104329,22,22,22,22,22
dendrite.cis.ohio-state.edu,44481377712499930955776,1840,1763.2,0,17632,10,10,10,10,10
deneb.cs.rose-hulman.edu,2872210193095665305023937457313028543830966490062212457917707156502994891160634556680131319943998544182809216676604973508689133568,11480,40047.803571,30528182644808269219431183435441329562541693026193048164303474497905518979347811046397481677644818346046742953927835659852441326126600657060448642427858656523370400280628211272589580466738435959802204384586104832,2242677,56,56,56,56,56
deneb.ucdavis.edu,269774575250950034701127838411166011774784845909087438189383466876928,5730,9705.233333,522176330919238869124382793158386823162234878122255997716994083524440586359181510827435964043185371428386953494528,291157,30,30,30,30,30
denebola.biostat.wisc.edu,175689094255155758367055342993408,2814,12744.142857,28083508189605815043806935829401123003107372957696,178418,14,14,14,14,14
denial.cea.berkeley.edu,21936950640377856,1512,60110.857143,519081110469798627171547217920,420776,7,7,7,7,7
dennis-connor.mit.edu,38042630729564111313630946054373376,3030,40991.133333,356152462537522514781199768490951447726217503570919424,614867,15,15,15,15,15
dennis.cs.clemson.edu,119721901276237870221791822283129156027938947792628947299383986729044833064452257924720848940445870387260550648496571670883270229292580430892081746288818633690715258880,16016,44272.098592,2004247770964263070927851190012291252657487842283398259577611043176400874545244223005828277970231975401077395070900115358553086501103173509234533936167975932905084940339794936682211998629686294682722202358894587746248905017223201203012575121001307100621941369455198502758438141952,3143319,71,71,71,71,71
dennis.firn.edu,459454883920018843248038913245184,3019,7847.714286,24818309867923872212709573033050486401518876491776,109868,14,14,14,14,14
dent-226-55.dentistry.umich.edu,648410368700211498479274562884945355710132506608025967346473399201572270899200,7524,18623.515152,0,614576,33,33,33,33,33
dent.byu.edu,1363778273695777685504,2007,5197.333333,58469004686549474142542754742272,46776,9,9,9,9,9
denver-7.slip.uiuc.edu,49729,446,38807.5,1162420224,77615,2,2,2,2,2
depot.ai.mit.edu,218762775481571701691444368492243288326144,3564,13064.944444,0,235169,18,18,18,18,18
depoy.general-counsel.nd.edu,184253000292127754722107667610861205588570968615272054784,5304,14601.125,402986076410471535782210084588380900356073981812025416824125788011988971103128880414720,350427,24,24,24,24,24
dept11.int.depaul.edu,7701771143776896,1302,29050.285714,6367570755057341182347575296,203352,7,7,7,7,7
dept12.ac-sia.depaul.edu,186861424014392732162010101317632,2828,7935.214286,29865906996366239595146779276038710264184128405504,111093,14,14,14,14,14
dept15.mar.depaul.edu,102794454225888288882770618317458065145770669148730607520078434854681592143099513266641747644372451494436967408586066182289514152714583246516919845769987607439187837843219246071992114560933446171714650112,16999,6398.808989,0,569494,89,89,89,89,89
dept17.cnt.depaul.edu,70425387440923907066924749605994533037599792340126471437068725282597328069838118060032,7767,6552.756757,0,242452,37,37,37,37,37
dept2.soils.umn.edu,116507435287321,1326,2508.166667,1868373252563906048,15049,6,6,6,6,6
dept42.it-ias.depaul.edu,210906087424,920,10783.8,1160492431607493632,53919,5,5,5,5,5
dept45.ac-sia.depaul.edu,279624009566694309888,1683,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
dept47.cnt.depaul.edu,235,235,9648,9648,9648,1,1,1,1,1
dept60.dev.depaul.edu,1800814096,824,4360,43179898539624,17440,4,4,4,4,4
dept60.it-ias.depaul.edu,924950331473187682219021879799854515243016062517641216,5106,7525.086957,638795619766265370181948825639370937709779400168115659924081886857505657417891840,173077,23,23,23,23,23
dept69.ac-sia.depaul.edu,205891132094649,1458,2501.166667,1857368950697732352,15007,6,6,6,6,6
dept83.ac-sia.depaul.edu,11763130845074472960,1936,6891.375,986709150458228601599819776,55131,8,8,8,8,8
depth.cso.uiuc.edu,61487596666909535466203812589041118122593989334130640595082305277829601149542370721875202844655616,8084,6652.232558,8000031431890484478175797701986529685768160897178050025252715434195936981931567238622716435988023793199434205070058320290715637619629806427192688640,286046,43,43,43,43,43
derm.vet.purdue.edu,122978496247489,1338,2508.166667,1868373252563906048,15049,6,6,6,6,6
dermb01.med.upenn.edu,54980371265625,1170,2498.166667,1852652821326515200,14989,6,6,6,6,6
derrin.linfield.edu,716703146875,1175,4833.8,234579954595886912,24169,5,5,5,5,5
design.eng.ohio-state.edu,8076159424795141767484444459535508110520858148077568,5034,11819.136364,77973805063820130807437750432725582416671290430673199684525245460778687880232960,260021,22,22,22,22,22
desire.wright.edu,101834231242752,1297,6054.166667,9976830746944484671488,36325,6,6,6,6,6
desk1.cox.smu.edu,38806720086016,1104,33304.333333,517452444550818244765679616,199826,6,6,6,6,6
destrier.acsu.buffalo.edu,663890731218,1158,6132.4,3792797210273760,30662,5,5,5,5,5
detloff1.bmg.uab.edu,8764883384653578240000000000000,3120,11505.538462,166688439695137695252769024120596153254281216,149572,13,13,13,13,13
dev3.ctc.edu,2446709609834933576844221150502583982880272183212376064,4430,3838.5,104368109002626385235223094289539561350243457405313528738372462584676636164096,92124,24,24,24,24,24
dev41.adpc.purdue.edu,15220301500539549015612538974864205050373848614987524677874500016588410824440768806605709037797376,8652,34840.214286,1877281246133722831079510212567479282368298892983282513093843824459609215329822828382511539949148031162460083221624308943104964800621645777130615734272,1463289,42,42,42,42,42
devbiol.biol.ksu.edu,643634300000,1150,4833.8,234579954595886912,24169,5,5,5,5,5
development-kstar-node.net.yale.edu,1416468496,776,23000.75,731812321397556,92003,4,4,4,4,4
devvax.stsci.edu,491091342075,1099,3981.4,63494651185194256,19907,5,5,5,5,5
dew.cs.odu.edu,276480022896,975,5184.8,739734996498318208,25924,5,5,5,5,5
dewey.ed.csuohio.edu,37636,388,46838.5,963133440,93677,2,2,2,2,2
dewey.met.fsu.edu,2197624492230599888936569339064780974329015040855956165193932501295073346157788790784,7044,7095.189189,0,262522,37,37,37,37,37
dfarmer.gtri.gatech.edu,2235968621526344737803594395581153280,2992,7216.125,22823122767665336422341747014275306193899741597680009216,115458,16,16,16,16,16
dfeldman.async.csuohio.edu,12157665459056928768,1944,6891.375,986709150458228601599819776,55131,8,8,8,8,8
dfepe2.uwyo.edu,50339839990555124377698430013211027920371427793866177093944659003707476874921298126661174948171379106714723839471995956196874323644829290585435404553032749430932719476662643474777076055602136732401664,17177,21530.482759,9999999,1873152,87,87,87,87,87
dfilmer.bio.purdue.edu,2841978310637314215826685952,2328,10982.083333,3633383482602054735659597705313026213675008,131785,12,12,12,12,12
dfrazier.pcnet.as.ua.edu,119706531338304,1332,2690.666667,192251004646088867840,16144,6,6,6,6,6
dgershun.extern.ucsd.edu,2270952375885480329216,2124,4082.333333,229997200583934103676837167104,36741,9,9,9,9,9
dgg-ppp.caltech.edu,1138348420474968632160333339543273434251264,3906,24254.388889,27041600792573325048973075992623749580709691338323421224093688755388416,436579,18,18,18,18,18
dgonzalez.ais.ucla.edu,9165634563209812032618496,2045,21053.272727,698908058632284816397144169806114938945536,231586,11,11,11,11,11
dgosse.inf.uiowa.edu,118680814615219461411926986794428396788447852991854178316827234536985886430161397633323299260202701312692804317466595497681550090393256747862377965019189714625036087571349043950947472255561839462279509180416,18421,8931.617978,0,794914,89,89,89,89,89
dgppn.nursing.arizona.edu,14649372735243887489056768,2134,42728.727273,0,470016,11,11,11,11,11
dgr02.unm.edu,535506216522273390592,1809,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
dgrant.umeme.maine.edu,58451728309129,1182,3987.833333,5197619817521568768,23927,6,6,6,6,6
dgriffith.ucsd.edu,1469057981781544261503918875134243982857293451914266087120530312762556509511276698259971559339224530191838346212730096375115897692387638851487662080,13681,5413.174603,0,341030,63,63,63,63,63
dgsmac.adm.fau.edu,11957051452012538951446281175695360,2805,2577.2,0,38658,15,15,15,15,15
dh-76-87.mac.cc.cmu.edu,4615475323420547659824365568,2424,6273.166667,2685945586975130695161920024416037717934080,75278,12,12,12,12,12
dh-76-88.mac.cc.cmu.edu,5929951978920723336545793822496417176990760889547382877056145937171218432,6016,5751.71875,3203237726670154379081914348797001849189893785353057618350658324784898493538138780573428990814151937884160,184055,32,32,32,32,32
dh11.nim0.its.rpi.edu,279624009566694309888,1683,10709.333333,1868646090341548667870116478713856,96384,9,9,9,9,9
dh14a.sjsu.edu,22572723894279043427175410444895350394625961948700514331918336,5055,4154.444444,0,112170,27,27,27,27,27
dh15.nim4.its.rpi.edu,283717869175243332415379948437504,2912,5466.428571,0,76530,14,14,14,14,14
dh19.nim4.its.rpi.edu,3511125908074118748909139044871574640106973647806987910665697967443841242248408518858319133209814068363264,9062,10039.956522,2724341461143082934387325919564130402043797703093794683305615410875054598747232056966513264229241561052859809624314264841725236015513137635969274944840295639978144765575168,461838,46,46,46,46,46
dharma.math.ncsu.edu,1222830961,748,11571.25,152016299660400,46285,4,4,4,4,4
dharryhome.ucdmc.ucdavis.edu,2400374656952035190990752215025274313208372690729883934916608,5479,2500.615385,0,65016,26,26,26,26,26
dhcp184.fac.unc.edu,639417840613205082112,1845,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
dhcp193-175.medctr.ucla.edu,6229504,552,28978.333333,9611986255872,86935,3,3,3,3,3
dhcp193-216.medctr.ucla.edu,219100057666451668992,1638,6721.222222,358464267866088720711259521024,60491,9,9,9,9,9
dhcp193-240.medctr.ucla.edu,384920270910519961673717775241645463561043968,4224,18641.842105,23656051277753076538979703831345335989679754297021170940133031018496,354195,19,19,19,19,19
dhe5pc-link.acs.oakland.edu,5508664624112838628643700736,2460,4257.416667,4726113711391888647181034208239569338368,51089,12,12,12,12,12
dhmhtphs.campus.vt.edu,5755712817001507733097219094490366028546048,4274,6125.666667,0,110262,18,18,18,18,18
dhriley.async.csuohio.edu,57600,480,6477.5,41584074,12955,2,2,2,2,2
dhubly.cudenver.edu,1196883216,744,11571.25,152016299660400,46285,4,4,4,4,4
dhvx20.csudh.edu,190,190,64518,64518,64518,1,1,1,1,1
dia-cs12.sfsu.edu,1771197285652216576,1528,7825.375,297782862547968829528674926592,62603,8,8,8,8,8
dia-ss30.sfsu.edu,336323216032,1010,2473.4,41431073593358232,12367,5,5,5,5,5
diablo.tamu.edu,7962891895628023771520892504375296,2730,247976.266667,3748667944294866463557661318602697861197421418530771509297807360,3719644,15,15,15,15,15
diadmac16.sils.umich.edu,163839999999999993169833768255488,2800,8723.642857,185092054855987113202056307839689261290428039168,122131,14,14,14,14,14
diadmac8.sils.umich.edu,481170140857,1085,3949.6,1243747264302840,19748,5,5,5,5,5
dial-1.cse.ucla.edu,216,216,7034,7034,7034,1,1,1,1,1
dial-in1.sdm.buffalo.edu,10077696,648,6164.666667,40851340776,18494,3,3,3,3,3
dial001.vanderbilt.edu,260919263232,960,14645.6,2066010128281223680,73228,5,5,5,5,5
dial002.vanderbilt.edu,172119030437293545526044647358671805340820182190978142892846261755146913001516436001416886729310208,8280,4907.813953,0,211036,43,43,43,43,43
dial003.vanderbilt.edu,12952921661757251672306805280604160,2820,14309.133333,0,214637,15,15,15,15,15
dial004.vanderbilt.edu,48809040554868252367752938913792000,3090,4494.066667,0,67411,15,15,15,15,15
dial006.vanderbilt.edu,74210483036805640198598495830016,2646,6883.571429,21534946398816171924444443593718113633164586909696,96370,14,14,14,14,14
